;Rank;CCA3;Country;Capital;Continent;Area (km²);Density (per km²);Growth Rate;World Population Percentage;Growth from 1970 to 2020;Growth (70-80);Growth (80-90);Growth (90-00);Growth (00-10);Growth (10-20);Growth (20-22);Population;Year
364;216;LIE;Liechtenstein;Vaduz;Europe;160;245.7937;1.0074;0.0;0.8377353122480914;0.18559438569870548;0.150461944566652;0.14813140969928734;0.2168291649003815;0.07877303345766297;0.014733202600887604;35926;2010
365;216;LIE;Liechtenstein;Vaduz;Europe;160;245.7937;1.0074;0.0;0.8377353122480914;0.18559438569870548;0.150461944566652;0.14813140969928734;0.2168291649003815;0.07877303345766297;0.014733202600887604;37355;2015
366;216;LIE;Liechtenstein;Vaduz;Europe;160;245.7937;1.0074;0.0;0.8377353122480914;0.18559438569870548;0.150461944566652;0.14813140969928734;0.2168291649003815;0.07877303345766297;0.014733202600887604;38756;2020
367;216;LIE;Liechtenstein;Vaduz;Europe;160;245.7937;1.0074;0.0;0.8377353122480914;0.18559438569870548;0.150461944566652;0.14813140969928734;0.2168291649003815;0.07877303345766297;0.014733202600887604;39327;2022
368;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;24270;1970
369;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;27076;1980
370;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;30329;1990
371;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;32465;2000
372;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;33178;2010
373;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;36760;2015
374;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;36922;2020
375;217;MCO;Monaco;Monaco;Europe;2;18234.5;0.9941;0.0;0.5213020189534404;0.11561598681499793;0.1201433003397843;0.07042764350951235;0.08775604497150778;0.11284586171559467;-0.012269107848978928;36469;2022
376;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;18169;1970
377;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;21346;1980
378;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;23132;1990
379;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;26823;2000
380;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;31608;2010
381;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;33570;2015
382;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;34007;2020
383;218;SMR;San Marino;San Marino;Europe;61;551.8033;0.9975;0.0;0.8717045517089548;0.17485827508393417;0.08366907148880352;0.15956251080753933;0.3159974648622451;0.07589850670716275;-0.010203781574381746;33660;2022
384;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;26685;1970
385;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;28734;1980
386;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;27317;1990
387;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;27741;2000
388;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;31262;2010
389;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;32520;2015
390;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;32709;2020
391;219;GIB;Gibraltar;Gibraltar;Europe;6;5441.5;0.9994;0.0;0.22574480044969084;0.07678471051152333;-0.049314401057980094;0.015521470146795035;0.14220828376770844;0.04628622608918175;-0.001834357516279923;32649;2022
392;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;752;1970
393;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;733;1980
394;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;700;1990
395;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;651;2000
396;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;596;2010
397;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;564;2015
398;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;520;2020
399;234;VAT;Vatican City;Vatican City;Europe;1;510.0;0.998;0.0;-0.30851063829787234;-0.02526595744680851;-0.045020463847203276;-0.07;-0.1597542242703533;-0.12751677852348994;-0.019230769230769232;510;2022
